B_ID;SEXE;REGIME_SOCIAL
10,378;Femme;A
48,970;Homme;G
26,843;Femme;A
32,781;Homme;A
43,866;Femme;G
12,190;Homme;G
28,839;Homme;G
7,069;Homme;G
24,924;Homme;A
36,032;Homme;A
37,543;Homme;G
33,621;Femme;A
50,050;Homme;G
42,739;Femme;G
30,985;Homme;G
11,320;Femme;A
6,822;Homme;A
5,041;Homme;G
22,390;Homme;G
5,292;Homme;G
31,419;Femme;G
39,320;Femme;A
47,084;Homme;G
31,891;Homme;G
45,163;Femme;G
547;Homme;G
10,048;Homme;G
20,183;Homme;A
49,774;Femme;D
31,900;Homme;G
25,639;Homme;A
8,383;Femme;G
20,512;Femme;L
49,866;Homme;G
23,292;Homme;G
13,795;Homme;A
47,294;Femme;G
48,053;Homme;G
578;Homme;G
46,278;Femme;G
27,772;Femme;D
46,237;Femme;G
7,338;Homme;G
6,570;Femme;G
21,390;Femme;G
43,779;Femme;G
14,611;Homme;A
36,018;Femme;A
47,297;Femme;A
37,818;Homme;G
25,857;Femme;G
45,380;Homme;G
6,770;Homme;G
40,409;Homme;A
47,566;Homme;G
2,639;Femme;A
5,753;Femme;G
11,799;Homme;A
26,315;Femme;A
33,508;Femme;G
46,682;Homme;G
15,389;Femme;A
12,848;Femme;G
47,549;Femme;A
40,592;Femme;G
28,713;Femme;A
48,459;Femme;G
8,955;Femme;G
19,093;Femme;G
2,357;Homme;A
37,912;Femme;G
47,677;Femme;A
21,372;Homme;G
29,778;Homme;A
43,043;Homme;G
17,865;Femme;G
333;Homme;G
8,812;Homme;A
22,187;Homme;L
17,669;Homme;G
47,355;Homme;G
15,807;Femme;G
17,754;Femme;G
14,566;Femme;G
20,159;Femme;G
18,753;Homme;G
31,863;Homme;G
43,084;Homme;G
18,313;Femme;G
26,152;Femme;G
4,329;Femme;G
24,209;Femme;G
32,689;Femme;G
19,662;Femme;G
47,815;Homme;A
31,774;Homme;A
25,880;Femme;A
15,122;Femme;G
3,584;Femme;G
32,667;Homme;A
37,702;Femme;A
10,810;Homme;A
16,504;Homme;G
49,735;Femme;G
17,873;Homme;G
12,173;Homme;A
43,540;Homme;G
37,555;Homme;G
41,636;Homme;G
10,003;Homme;G
29,434;Femme;G
44,216;Femme;G
39,381;Homme;G
2,290;Femme;A
31,980;Homme;A
49,304;Femme;G
24,686;Femme;G
15,572;Homme;A
30,041;Femme;G
12,347;Homme;A
16,469;Homme;A
7,637;Homme;A
13,977;Homme;G
40,747;Femme;A
32,715;Homme;G
29,304;Femme;G
61;Femme;A
49,706;Homme;G
13,549;Femme;G
48,207;Homme;G
26,601;Femme;G
6,361;Homme;A
2,637;Homme;A
40,473;Femme;G
51,699;Femme;G
52,158;Homme;G
9,747;Homme;G
2,498;Homme;A
29,749;Homme;G
3,442;Femme;G
33,805;Homme;G
29,752;Femme;G
8,364;Femme;G
12,602;Homme;G
26,230;Homme;G
5,863;Homme;A
17,195;Homme;G
20,908;Femme;G
51,225;Femme;G
166;Femme;G
91;Homme;A
4,240;Femme;G
32,473;Homme;A
47,630;Homme;G
47,676;Femme;G
18,774;Femme;A
47,416;Femme;G
26,718;Homme;G
29,879;Femme;G
27,145;Homme;G
47,424;Femme;G
48,705;Homme;G
35,925;Homme;A
7,490;Femme;D
36,708;Femme;A
42,631;Femme;A
45,134;Femme;G
24,637;Homme;L
6,672;Homme;G
22,112;Homme;G
39,348;Homme;G
23,781;Femme;G
23,646;Homme;A
41,220;Femme;G
28,624;Homme;A
50,824;Femme;G
34,809;Femme;G
51,406;Femme;A
2,892;Femme;G
49,194;Homme;A
24,455;Homme;D
19,384;Homme;G
10,799;Femme;G
31,920;Femme;A
9,472;Homme;A
25,753;Femme;A
27,496;Homme;G
21,297;Femme;G
50,751;Homme;G
52,188;Femme;G
9,960;Femme;G
14,926;Femme;G
22,275;Femme;A
42,388;Femme;G
25,902;Homme;G
6,442;Homme;G
41,373;Homme;G
38,920;Femme;A
7,806;Homme;G
3,220;Homme;A
14,195;Homme;G
889;Homme;G
27,663;Femme;G
38,288;Femme;G
39,661;Femme;G
42,495;Homme;A
15,754;Homme;A
19,192;Femme;G
50,919;Femme;G
20,635;Homme;G
29,202;Femme;G
36,298;Homme;A
9,932;Homme;G
33,551;Femme;G
34,263;Femme;G
14,440;Femme;A
25,618;Homme;G
34,015;Femme;A
46,683;Femme;G
10,402;Femme;G
41,818;Femme;A
47,889;Femme;A
20,543;Femme;G
23,812;Femme;L
35,042;Femme;A
33,833;Femme;A
13,800;Homme;G
4,852;Homme;A
12,313;Femme;A
42,382;Femme;G
35,577;Homme;A
39,458;Femme;G
3,278;Femme;A
2,820;Femme;G
3,497;Femme;G
16,923;Homme;G
1,522;Homme;A
6,190;Homme;A
9,664;Femme;A
44,080;Femme;G
41,519;Homme;G
50,353;Homme;G
36,723;Homme;G
14,668;Homme;G
18,743;Homme;A
24,798;Femme;G
23,271;Homme;G
29,538;Homme;A
23,265;Femme;G
18,932;Femme;G
1,499;Homme;G
37,820;Femme;G
37,421;Homme;G
42,740;Homme;G
4,460;Homme;G
6,073;Femme;G
26,106;Femme;G
46,366;Homme;A
11,558;Femme;G
20,936;Homme;G
8,214;Femme;G
16,291;Homme;A
20,849;Homme;G
32,678;Homme;A
32,032;Homme;A
45,100;Homme;G
48,929;Homme;G
147;Femme;G
24,114;Femme;A
17,037;Homme;G
33,152;Femme;G
3,669;Homme;G
27,080;Femme;G
44,624;Femme;G
16,374;Femme;A
22,314;Femme;G
35,000;Femme;G
49,838;Femme;A
30,036;Femme;A
26,117;Femme;G
26,086;Homme;G
15,741;Homme;A
26,882;Homme;L
33,647;Femme;A
50,423;Homme;G
7,673;Femme;A
42,945;Homme;G
34,905;Femme;A
22,943;Femme;G
32,017;Femme;G
22,278;Homme;G
15,006;Femme;D
41,967;Homme;G
33,001;Homme;G
36,144;Homme;A
14,547;Homme;G
26,894;Femme;A
23,477;Femme;G
20,935;Homme;G
44,879;Homme;G
6,393;Femme;A
17,271;Homme;A
19,288;Femme;A
5,698;Homme;G
35,715;Femme;A
9,196;Femme;G
10,980;Femme;G
21,119;Femme;G
52,002;Homme;G
41,869;Homme;G
12,265;Homme;G
22,233;Homme;G
3,469;Femme;G
30,273;Homme;G
29,157;Homme;G
37,071;Femme;A
17,623;Homme;A
20,922;Homme;G
40,455;Homme;G
11,111;Femme;G
25,128;Homme;G
20,815;Femme;G
3,556;Homme;G
23,293;Femme;G
51,460;Femme;A
5,570;Homme;A
39,282;Femme;G
43,699;Femme;A
30,996;Homme;G
42,152;Homme;G
3,978;Femme;A
8,777;Homme;A
7,334;Femme;G
14,508;Homme;A
23,765;Homme;A
26,143;Femme;G
27,697;Femme;G
47,120;Homme;G
1,052;Homme;G
36,462;Homme;D
45,703;Homme;G
22,043;Homme;G
9,709;Femme;A
30,675;Femme;G
2,163;Femme;G
41,245;Femme;G
19,772;Homme;G
17,542;Homme;A
19,061;Femme;G
48,094;Homme;A
31,659;Femme;G
15,530;Femme;A
20,317;Femme;A
1,428;Homme;A
20,422;Femme;A
19,233;Femme;G
29,060;Femme;G
14,400;Femme;A
3,747;Femme;G
31,420;Femme;G
13,730;Femme;A
39,810;Femme;G
2,212;Homme;A
13,109;Femme;G
26,311;Femme;A
42,491;Femme;A
23,038;Femme;A
2,708;Femme;G
18,697;Femme;A
4,463;Homme;A
9,885;Homme;A
38,194;Femme;A
14,790;Femme;G
36,919;Homme;G
38,498;Homme;A
28,296;Femme;A
38,776;Femme;A
16,773;Femme;G
39,081;Homme;A
23,792;Homme;G
43,125;Femme;G
27,322;Femme;A
39,387;Homme;G
37,697;Femme;A
48,878;Homme;G
42,638;Femme;G
49,973;Homme;G
5,092;Homme;A
35,078;Homme;G
10,597;Femme;A
17,244;Homme;G
24,577;Homme;A
24,770;Homme;G
33,056;Femme;A
41,101;Homme;G
4,585;Homme;A
9,303;Femme;G
2,166;Femme;A
50,950;Homme;G
17,471;Homme;G
35,521;Femme;G
4,551;Homme;G
2,970;Femme;G
13,644;Homme;A
13,465;Femme;A
4,886;Femme;G
17,650;Homme;G
19,063;Femme;G
27,032;Homme;G
42,572;Homme;G
10,662;Homme;A
21,832;Femme;G
3,343;Homme;A
399;Femme;A
3,464;Homme;G
16,813;Homme;G
52,221;Femme;G
2,008;Homme;A
20,445;Femme;A
47,617;Homme;A
2,652;Femme;G
3,549;Homme;G
36,868;Homme;A
19,969;Femme;A
35,353;Femme;G
35,495;Femme;G
4,273;Homme;A
14,213;Homme;D
27,291;Femme;G
37,991;Femme;G
1,925;Homme;A
24,086;Homme;G
24,707;Femme;G
45,603;Femme;G
5,813;Homme;G
35,030;Femme;G
580;Homme;G
25,718;Femme;G
30,510;Femme;A
15,847;Homme;G
49,035;Femme;G
33,547;Femme;G
40,780;Homme;A
23,168;Femme;G
40,227;Homme;L
3,250;Homme;G
9,896;Homme;G
19,931;Femme;D
23,288;Femme;G
41,694;Homme;G
44,607;Homme;G
23,246;Homme;A
34,434;Femme;G
42,581;Femme;G
24,446;Homme;G
48,537;Femme;G
6,102;Femme;G
3,478;Femme;G
17,741;Femme;D
22,179;Femme;G
1,535;Homme;G
9,868;Femme;G
19,994;Homme;L
36,443;Femme;G
3,626;Femme;G
32,137;Femme;A
39,441;Homme;G
3,690;Femme;G
6,994;Femme;A
22,113;Femme;G
32,890;Femme;G
7,689;Femme;G
16,316;Femme;G
33,128;Homme;G
18,019;Femme;G
11,797;Femme;L
26,379;Homme;A
35,040;Femme;G
46,078;Homme;D
46,129;Femme;A
46,576;Homme;G
3,880;Homme;A
7,686;Femme;G
9,751;Femme;A
20,486;Femme;A
43,183;Homme;A
2,868;Femme;G
27,588;Femme;A
36,040;Homme;G
3,623;Homme;A
8,819;Homme;A
45,939;Homme;A
47,986;Homme;G
14,148;Homme;A
34,322;Homme;A
40,698;Homme;A
11,687;Homme;A
26,992;Femme;A
2,164;Femme;G
40,304;Homme;G
25,467;Femme;G
37,898;Femme;G
3,624;Homme;G
5,090;Homme;A
43,130;Femme;G
903;Homme;A
15,492;Homme;G
21,780;Femme;A
20,966;Femme;G
40,185;Femme;G
50,588;Homme;G
26,952;Femme;A
17,720;Femme;G
4,304;Femme;G
28,732;Femme;G
674;Femme;G
16,776;Homme;G
22,580;Femme;D
49,080;Femme;A
5,815;Homme;A
30,104;Homme;G
47,352;Homme;A
9,070;Homme;A
46,166;Homme;A
12,000;Femme;G
15,344;Homme;G
29,987;Femme;G
47,653;Homme;G
44,667;Homme;G
47,500;Homme;G
24,821;Femme;A
31,020;Homme;G
1,627;Femme;A
21,152;Homme;G
22,006;Homme;G
39,848;Femme;A
42,194;Homme;A
16,367;Femme;A
43,946;Homme;G
4,541;Femme;G
26,462;Homme;G
26,138;Femme;G
672;Femme;G
9,770;Femme;G
2,356;Homme;A
7,171;Femme;G
12,610;Femme;A
6,726;Femme;A
34,964;Femme;G
24,150;Femme;G
36,809;Femme;G
46,540;Homme;A
16,040;Femme;G
27,077;Homme;A
26,273;Homme;A
13,438;Homme;G
36,411;Homme;A
2,204;Homme;G
18,607;Femme;A
42,809;Homme;G
7,936;Femme;G
16,319;Femme;A
35,708;Femme;G
18,332;Homme;G
31,746;Femme;G
41,235;Femme;G
47,941;Homme;G
3,533;Femme;G
14,624;Homme;G
49,385;Homme;G
50,849;Homme;A
49,587;Femme;G
47,489;Femme;A
23,706;Homme;G
34,779;Homme;A
145;Femme;G
3,262;Femme;G
13,141;Femme;A
48,979;Homme;G
2,896;Femme;G
37,074;Femme;G
6,365;Homme;A
35,858;Homme;A
14,395;Homme;G
23,353;Homme;G
40,533;Femme;G
15,686;Homme;A
39,488;Femme;A
46,354;Homme;A
2,054;Femme;A
33,988;Femme;G
47,533;Femme;A
36,030;Femme;G
15,003;Femme;A
45,685;Femme;G
8,199;Homme;A
29,666;Femme;G
50,552;Femme;G
23,296;Femme;A
35,679;Homme;G
9,712;Femme;G
21,104;Femme;G
2,620;Femme;G
3,891;Homme;G
11,140;Homme;G
51,105;Femme;A
33,555;Femme;G
2,957;Homme;A
47,633;Homme;G
8,659;Femme;A
37,393;Femme;G
27,176;Femme;G
8,907;Homme;L
35,680;Femme;G
45,546;Homme;A
46,339;Femme;A
14,562;Homme;G
13,312;Femme;A
25,991;Homme;G
30,012;Homme;A
38,841;Homme;A
23,879;Homme;G
9,950;Femme;G
4,578;Homme;D
14,437;Femme;G
39,237;Femme;G
49,753;Femme;G
3,541;Femme;G
25,642;Femme;A
163;Femme;G
6,765;Homme;A
20,493;Homme;A
26,938;Homme;A
43,489;Femme;A
22,161;Homme;G
40,143;Homme;G
51,663;Femme;G
27,931;Homme;A
13,952;Femme;G
13,283;Femme;A
47,703;Homme;A
5,693;Homme;A
47,429;Femme;A
10,607;Femme;G
43,621;Homme;G
5,818;Homme;A
7,657;Homme;A
1,134;Femme;G
5,175;Homme;G
4,243;Homme;G
4,938;Homme;A
50,637;Homme;A
26,040;Femme;A
35,994;Femme;G
27,743;Homme;G
9,595;Femme;A
38,890;Homme;G
44,362;Femme;G
5,742;Femme;A
44,475;Femme;G
7,926;Homme;G
52,208;Femme;A
40,990;Femme;A
14,513;Femme;A
4,731;Femme;A
47,325;Homme;G
20,292;Homme;A
13,422;Femme;G
10,644;Homme;G
5,653;Femme;A
10,753;Femme;G
1,555;Femme;G
14,617;Homme;G
15,882;Femme;A
4,696;Homme;G
24,116;Homme;A
27,796;Femme;A
43,149;Homme;A
21,135;Homme;G
51,928;Homme;G
17,869;Homme;G
32,396;Femme;A
2,767;Femme;G
27,149;Homme;G
50,835;Homme;D
32,480;Femme;G
29,990;Femme;A
44,796;Femme;G
21,684;Femme;A
30,067;Femme;G
40,760;Homme;G
3,190;Femme;G
23,493;Femme;A
3,144;Homme;G
481;Homme;G
46,887;Homme;A
134;Homme;G
15,870;Homme;G
16,426;Femme;A
49,453;Femme;G
9,144;Femme;G
41,027;Femme;G
44,916;Femme;A
14,699;Femme;G
48,482;Femme;G
10,979;Homme;G
17,486;Homme;A
28,873;Homme;G
30,987;Femme;G
40,226;Homme;L
4,570;Femme;G
5,646;Femme;A
6,378;Femme;G
18,832;Femme;A
31,285;Homme;A
38,712;Femme;G
47,803;Homme;G
49,704;Femme;G
51,716;Femme;G
51,388;Homme;A
6,941;Homme;A
34,266;Femme;A
35,919;Homme;G
36,873;Homme;G
8,904;Femme;G
5,752;Femme;G
7,411;Homme;G
11,737;Homme;A
11,750;Homme;A
26,980;Homme;G
32,427;Femme;G
50,251;Homme;G
7,014;Femme;G
11,543;Homme;G
24,245;Femme;G
50,988;Femme;G
25,193;Homme;G
35,378;Homme;G
44,596;Homme;A
8,228;Homme;G
8,295;Homme;G
14,056;Femme;G
755;Homme;A
7,727;Femme;G
14,163;Homme;G
15,628;Homme;A
31,427;Homme;G
21,123;Femme;G
30,030;Femme;A
41,207;Homme;G
42,132;Femme;G
3,296;Femme;G
50,912;Homme;G
28,105;Homme;G
32,421;Femme;G
33,641;Femme;A
11,956;Femme;L
50,286;Femme;G
9,460;Femme;G
17,780;Homme;G
22,120;Homme;G
46,460;Homme;G
10,942;Femme;A
27,392;Femme;A
30,015;Femme;G
46,674;Femme;A
22,954;Femme;G
38,528;Homme;A
5,172;Homme;G
16,706;Homme;A
18,717;Homme;L
35,955;Femme;G
41,105;Homme;G
50,603;Homme;G
28,096;Femme;G
40,287;Femme;A
1,278;Femme;G
9,385;Femme;G
22,505;Femme;G
23,480;Femme;G
27,264;Homme;A
30,391;Homme;G
32,650;Femme;G
47,335;Homme;G
24,253;Femme;A
5,708;Femme;A
34,879;Homme;A
3,811;Femme;A
13,580;Femme;G
26,862;Femme;G
46,982;Homme;G
9,902;Homme;G
20,774;Femme;G
29,003;Femme;A
45,198;Femme;G
13,076;Femme;G
29,401;Femme;G
858;Femme;G
19,539;Femme;G
34,303;Femme;G
9,352;Femme;G
14,069;Femme;A
3,015;Femme;G
7,378;Femme;G
31,361;Homme;G
33,395;Homme;G
38,400;Femme;A
6,431;Homme;G
23,880;Femme;G
33,403;Femme;A
34,870;Femme;A
4,966;Homme;A
39,671;Femme;G
12,561;Femme;A
18,429;Homme;G
30,995;Femme;G
46,154;Femme;G
31,737;Femme;G
13,676;Homme;G
32,269;Femme;G
3,763;Femme;A
12,905;Homme;A
335;Homme;A
13,025;Homme;G
50,013;Femme;G
46,425;Femme;G
47,976;Homme;G
24,818;Homme;A
33,958;Homme;G
39,008;Homme;A
40,416;Femme;G
43,311;Homme;A
35,459;Homme;G
41,843;Femme;A
35,070;Homme;G
51,072;Femme;G
42,533;Femme;G
2,444;Homme;G
44,260;Homme;G
22,272;Femme;G
8,370;Homme;A
41,396;Femme;G
25,825;Femme;G
18,813;Homme;G
38,023;Homme;G
13,182;Homme;G
28,022;Femme;G
31,400;Femme;G
44,674;Femme;G
5,555;Femme;G
19,177;Homme;A
29,233;Femme;G
44,336;Homme;G
12,111;Femme;G
27,563;Femme;G
38,030;Homme;A
5,515;Homme;A
30,795;Femme;G
29,382;Homme;A
37,149;Homme;G
6,333;Femme;G
46,976;Femme;G
17,472;Femme;A
37,823;Femme;G
45,635;Femme;G
1,933;Homme;A
15,832;Homme;G
5,198;Femme;G
9,434;Femme;G
9,873;Homme;A
14,813;Femme;G
26,813;Homme;A
38,736;Homme;A
40,784;Homme;A
1,100;Homme;G
39,388;Femme;A
39,234;Homme;G
50,691;Homme;A
47,865;Homme;A
3,745;Femme;A
46,093;Homme;G
3,301;Homme;G
7,692;Femme;A
51,123;Femme;G
40,543;Femme;G
49,894;Femme;G
50,761;Homme;G
11,485;Femme;A
14,219;Homme;G
16,918;Homme;G
406;Femme;G
15,596;Homme;A
21,569;Homme;G
22,566;Homme;A
47,000;Femme;A
4,905;Homme;G
39,784;Homme;G
13,415;Femme;G
37,568;Femme;L
30,032;Homme;A
1,408;Homme;G
30,659;Femme;G
36,940;Femme;G
37,451;Homme;A
9,829;Femme;A
16,188;Femme;L
9,325;Homme;G
49,585;Femme;G
51,954;Homme;G
3,835;Homme;G
22,611;Homme;G
7,450;Femme;G
50,220;Homme;G
2,838;Homme;G
18,083;Femme;A
32,885;Femme;G
9,063;Homme;A
15,579;Homme;A
17,043;Homme;A
17,688;Homme;A
45,486;Femme;G
51,510;Femme;G
22,028;Homme;A
23,911;Homme;G
8,669;Femme;G
12,329;Homme;G
15,442;Homme;G
36,167;Homme;G
39,954;Femme;G
24,425;Homme;G
49,248;Homme;G
43,335;Homme;A
43,978;Femme;G
4,037;Homme;A
51,102;Homme;A
13,445;Femme;G
26,202;Homme;G
24,699;Femme;A
29,737;Homme;G
40,034;Femme;G
31,862;Femme;G
48,140;Homme;G
12,316;Homme;A
25,341;Femme;G
41,548;Femme;G
9,637;Homme;G
21,627;Homme;A
45,349;Femme;G
48,279;Homme;A
42,013;Femme;A
42,384;Femme;A
49,814;Femme;G
40,229;Homme;A
1,960;Femme;G
29,197;Homme;G
46,666;Femme;A
12,751;Homme;G
11,435;Femme;A
20,166;Femme;A
20,634;Femme;G
36,325;Homme;A
19,047;Homme;A
27,522;Homme;G
16,883;Femme;A
27,227;Homme;A
43,507;Femme;G
24,557;Homme;G
35,819;Femme;G
13,816;Femme;A
14,920;Homme;G
20,504;Homme;G
1,026;Homme;G
23,051;Femme;G
40,420;Homme;G
37,157;Homme;G
38,538;Homme;G
5,661;Homme;L
15,872;Femme;A
27,129;Femme;A
3,440;Femme;G
34,401;Homme;A
11,744;Homme;G
34,721;Femme;A
44,872;Femme;G
8,660;Femme;A
16,283;Homme;A
23,526;Femme;G
27,625;Femme;A
30,186;Femme;A
30,804;Homme;G
6,656;Femme;A
6,929;Femme;A
7,918;Femme;G
17,476;Homme;A
36,894;Homme;G
40,136;Homme;G
21,644;Homme;G
27,789;Femme;A
48,685;Femme;G
17,891;Homme;A
49,010;Femme;G
3,158;Homme;G
24,405;Homme;A
26,046;Femme;G
3,544;Homme;G
13,286;Homme;A
38,293;Femme;G
42,801;Homme;G
6,401;Femme;G
20,559;Femme;G
29,753;Femme;G
50,542;Homme;G
7,022;Homme;G
17,179;Homme;G
8,293;Femme;G
23,496;Homme;A
31,816;Homme;A
36,365;Femme;G
2,723;Homme;G
7,250;Femme;A
12,295;Homme;G
2,754;Homme;G
9,504;Homme;G
15,362;Homme;G
28,171;Homme;A
35,561;Femme;G
1,571;Homme;G
16,511;Femme;G
46,363;Homme;G
306;Femme;A
10,055;Femme;G
23,153;Homme;A
50,737;Homme;A
18,461;Homme;A
18,625;Femme;G
22,409;Homme;G
31,186;Femme;A
43,418;Femme;A
5,709;Femme;A
8,373;Homme;A
6,160;Femme;A
44,628;Homme;G
5,964;Femme;G
34,256;Homme;A
51,356;Femme;G
17,341;Femme;G
23,313;Homme;G
28,922;Homme;A
32,141;Homme;A
41,530;Femme;G
37,207;Homme;A
27,889;Homme;G
16,267;Homme;G
7,811;Femme;G
13,651;Femme;G
23,194;Homme;G
7,410;Femme;G
20,963;Homme;G
42,955;Homme;G
13,186;Homme;G
20,667;Homme;A
32,020;Homme;A
36,160;Homme;A
1,641;Femme;L
9,112;Femme;G
40,313;Homme;A
21,367;Femme;G
24,079;Homme;G
26,114;Femme;G
27,587;Femme;A
39,939;Femme;G
2,852;Femme;G
9,866;Homme;L
15,777;Homme;A
33,952;Homme;G
11,179;Femme;G
48,809;Homme;G
15,508;Femme;A
18,410;Femme;G
21,362;Homme;G
20,810;Femme;A
43,642;Femme;G
50,474;Homme;G
19,942;Femme;G
42,306;Homme;D
43,853;Homme;G
24,488;Homme;G
22,829;Femme;A
48,671;Femme;G
31,990;Homme;G
34,154;Homme;A
4,941;Femme;A
9,928;Femme;G
16,956;Homme;G
40,128;Femme;G
47,264;Femme;G
17,660;Femme;A
17,029;Femme;G
27,476;Homme;A
40,045;Femme;G
15,928;Femme;G
31,170;Homme;A
30,766;Femme;A
40,935;Homme;G
47,672;Femme;G
5,184;Homme;G
14,690;Femme;G
24,842;Femme;G
20,088;Homme;G
23,622;Femme;G
25,648;Femme;G
3,940;Femme;G
21,583;Homme;A
42,529;Homme;A
27,195;Homme;G
9,232;Homme;G
29,907;Homme;G
7,221;Femme;A
25,715;Homme;G
2,074;Homme;A
38,861;Femme;G
24,765;Femme;G
18,256;Homme;A
40,286;Femme;G
38,016;Homme;G
29,480;Homme;A
14,438;Femme;G
26,830;Homme;G
33,762;Femme;A
32,708;Homme;G
40,372;Femme;G
34,519;Homme;G
32,832;Homme;G
23,673;Homme;G
2,475;Femme;G
42,785;Femme;A
43,905;Femme;G
10,343;Femme;G
45,739;Homme;G
28,107;Femme;G
43,841;Femme;G
17,890;Homme;G
29,359;Homme;A
42,685;Homme;A
20,704;Homme;D
10,926;Homme;G
37,857;Homme;G
41,500;Homme;G
50,946;Femme;G
17,915;Homme;G
38,173;Femme;A
51,473;Homme;G
22,107;Femme;A
26,392;Femme;A
35,548;Femme;A
19,341;Femme;A
25,605;Homme;A
32,600;Femme;G
39,584;Femme;G
27,504;Femme;A
45,249;Femme;G
25,112;Homme;A
31,472;Femme;G
32,606;Homme;A
35,254;Homme;G
36,086;Homme;G
51,516;Femme;G
14,188;Homme;A
18,683;Femme;G
29,070;Femme;A
29,789;Homme;G
21,357;Homme;G
28,198;Femme;A
48,839;Femme;G
112;Homme;A
17,737;Homme;G
19,962;Homme;G
8,297;Homme;A
28,370;Homme;G
11,480;Homme;A
15,746;Homme;A
45,462;Femme;G
8,768;Femme;G
24,964;Femme;A
39,737;Femme;A
1,691;Homme;G
40,398;Femme;G
7,422;Femme;G
10,112;Femme;G
20,489;Homme;G
16,056;Femme;A
39,010;Homme;A
50,128;Homme;A
18,727;Homme;A
30,588;Homme;G
35,395;Homme;A
16,744;Homme;G
30,341;Femme;G
40,910;Femme;G
47,468;Femme;G
11,590;Homme;A
17,422;Femme;G
2,784;Femme;G
17,104;Femme;A
31,995;Homme;A
35,447;Homme;A
27,533;Femme;G
49,531;Homme;G
26,298;Femme;A
15,799;Femme;A
13,999;Homme;G
49,620;Homme;G
51,566;Homme;G
2,578;Homme;G
15,564;Femme;G
21,686;Femme;A
7,243;Homme;A
37,033;Homme;A
44,660;Femme;G
1,284;Femme;A
32,477;Homme;A
34,229;Femme;A
37,150;Homme;G
39,416;Femme;G
1,599;Homme;G
4,720;Homme;G
36,300;Femme;G
5,168;Femme;G
39,473;Femme;G
1,314;Femme;G
6,342;Femme;G
8,997;Femme;G
13,737;Homme;G
33,820;Femme;G
37,854;Femme;G
44,173;Homme;G
25,503;Homme;G
51,124;Femme;G
11,786;Homme;G
25,591;Femme;G
29,851;Femme;G
32,796;Homme;A
36,164;Homme;G
41,686;Femme;G
5,067;Femme;G
38,411;Homme;A
26,620;Femme;G
28,337;Femme;A
38,042;Femme;G
45,771;Femme;G
41,401;Homme;G
15,794;Homme;G
17,151;Homme;G
17,946;Homme;G
37,277;Homme;A
11,299;Femme;A
17,263;Femme;A
18,307;Homme;L
471;Femme;A
46,594;Femme;D
12,369;Homme;G
12,818;Femme;G
18,577;Femme;G
5,011;Femme;A
14,701;Femme;G
40,863;Homme;A
41,995;Homme;A
46,319;Homme;A
17,042;Homme;G
24,477;Homme;A
24,883;Femme;A
23,961;Femme;L
30,726;Homme;G
49,953;Homme;G
35,852;Femme;G
13,486;Femme;G
14,380;Femme;G
43,502;Femme;A
49,079;Femme;A
21,800;Femme;G
30,545;Femme;G
38,992;Femme;G
47,571;Femme;A
20,645;Homme;A
32,822;Homme;G
39,172;Femme;G
39,189;Homme;A
43,674;Femme;A
45,548;Homme;G
49,155;Homme;A
19,138;Homme;G
26,661;Femme;G
39,109;Femme;G
48,305;Femme;G
51,805;Femme;A
37,096;Homme;A
4,972;Homme;G
15,002;Homme;A
3,808;Femme;G
3,989;Femme;G
30,948;Homme;G
35,235;Femme;G
14,627;Homme;A
8,088;Femme;G
46,198;Homme;A
14,153;Femme;A
16,861;Femme;G
26,451;Femme;G
16,787;Homme;G
51,483;Homme;A
17,673;Homme;G
18,329;Homme;G
35,582;Femme;G
26,043;Homme;A
48,772;Homme;G
42,502;Homme;A
11,912;Homme;G
34,458;Homme;A
10,593;Homme;A
41,217;Femme;A
51,369;Homme;A
34,452;Homme;G
10,528;Homme;G
36,890;Femme;A
34,152;Femme;A
41,683;Homme;G
52,124;Homme;G
12,928;Femme;G
29,834;Homme;A
32,306;Femme;A
3,121;Homme;A
6,637;Homme;G
23,583;Femme;G
9,185;Femme;G
28,214;Femme;A
39,140;Femme;G
136;Femme;G
7,373;Femme;G
26,140;Femme;G
48,676;Femme;G
46,026;Femme;G
47,406;Homme;G
48,059;Femme;G
7,955;Homme;A
41,066;Homme;G
2,450;Homme;G
12,303;Femme;A
32,586;Femme;G
38,624;Femme;A
11,715;Homme;G
12,920;Femme;G
27,991;Femme;L
17,787;Femme;A
19,048;Femme;G
196;Femme;G
32,302;Homme;G
38,105;Homme;A
41,301;Homme;L
45,382;Femme;A
11,808;Femme;G
13,849;Femme;G
26,181;Homme;A
36,476;Femme;G
11,287;Femme;G
38,824;Homme;A
25,870;Femme;G
46,878;Femme;G
44,071;Homme;A
2,935;Homme;G
9,527;Homme;G
5,700;Femme;G
47,303;Femme;G
47,553;Homme;G
29,932;Femme;A
36,995;Femme;G
37,080;Homme;D
37,153;Homme;G
13,924;Homme;G
14,789;Femme;G
26,218;Femme;A
33,485;Femme;G
17,367;Homme;A
38,280;Femme;G
42,485;Homme;A
49,182;Homme;D
4,196;Homme;A
28,739;Homme;A
30,413;Femme;A
26,250;Homme;A
2,642;Femme;G
10,452;Homme;A
7,675;Femme;A
33,868;Femme;G
20,361;Femme;A
40,135;Homme;G
45,876;Femme;A
18,489;Femme;G
48,703;Femme;A
29,398;Femme;G
47,052;Femme;A
48,149;Femme;G
34,351;Femme;G
13,874;Femme;A
